generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,antagonistStrategies,topProtagonistStrategies,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistBirthGen,topProtagonistBirthGen,topAntagonistDelta,topProtagonistDelta,topAntagonistEquation,topProtagonistEquation,spec,runNumber
40,-0.9718488562287497,0.27724678150585924,-0.9523690841979418,0.5128954267676283,StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyMutateTerminalR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,38,39,16673.25,16673.25,(((((9)*((6)*((7)-((0)*(8)))))*((x)*((5)*(7))))/((1)+(3)))-(x)),(((((((x)-((1)+(6)))-(((9)+(((3)*(0))-(0)))/(4)))*((6)*((((9)*(2))/((5)/(x)))*(5))))-(((5)+(6))/((x)/((x)-(x)))))*(x))-(x)),5*x*x*x,3
41,-0.960258181874807,0.32659155150958336,-0.9018082680348327,0.6406529105560423,StrategyMutateNonTerminalR|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,40,40,69762,69762,(((((((9)+(x))*((x)*(9)))*(((6)*(7))+((8)-(5))))*((x)+(x)))/(x))-(x)),(((((((5)/(1))+((1)-((6)/((2)*(3)))))-((0)*((6)*(x))))*((((((8)*(8))-(9))+(7))*(4))/(((3)+(x))/((x)-(x)))))*(x))-(x)),5*x*x*x,3
42,-0.9700137248225124,0.31102405671470446,-0.9275688971979552,0.48078381583063134,StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithDiv|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithSub,41,41,60522,60522,((((5)*((((((x)+(1))*(9))*(4))-(6))*(8)))/((1)/(x)))-(x)),((((((6)*(((5)-(x))-(9)))+((3)*(((6)/(x))+((5)/(9)))))+((((0)*(3))-(((9)-(5))+((1)*(4))))-((8)/((x)-(x)))))*(x))-(x)),5*x*x*x,3
43,-0.9681888826326756,0.3384721050769107,-0.9265816947652897,0.5243392157461279,StrategyMutateNonTerminalR|StrategyReplaceBranchXR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithSub,41,42,59466,59466,(((((x)*(((((7)*(5))+(1))-(3))*(((6)*(1))*(8))))*((x)*(x)))/(x))-(x)),((((((5)+((1)*((8)/(9))))+((((8)*(1))-(2))*((0)*(6))))*((((0)/(7))*(7))-((((4)-(6))+((x)*(6)))/((x)-(x)))))*(x))-(x)),5*x*x*x,3
44,-0.9624952517250014,0.3083567429374055,-0.8875738714578066,0.6980634961630897,StrategyMutateNonTerminalR|StrategyReplaceBranchXR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithDiv,43,43,223780.8,223780.8,((((((3)*((x)*(9)))*(((3)+(8))-((6)*(x))))*((x)*((8)*(6))))/(x))-(x)),((((((6)*(4))-((((4)-(5))-(1))-(((4)*(5))/(0))))*((((((x)/(1))/(1))+(2))+(5))*((8)/((x)-((3)*(5))))))*(x))-(x)),5*x*x*x,3
45,-0.9643638735754537,0.3047695452680098,-0.9344119284104326,0.538889541212312,StrategyMutateNonTerminalR|StrategyReplaceBranchXR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithDiv,44,44,38015.34857142858,38015.34857142858,(((((x)-((6)*(6)))*(((0)+(8))*((((4)*(8))*((3)*(5)))-(2))))/(x))-(x)),((((((((8)*(0))/((x)-(7)))*((x)+(6)))-(((x)/(3))*((5)*(6))))/((((1)+(8))*(3))/((x)-((x)/((0)*(x))))))*(x))-(x)),5*x*x*x,3
46,-0.956255707568775,0.31007548495156195,-0.9106484660922085,0.5988531253258808,StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithMult,45,45,77649,77649,(((((3)*(((9)-(1))-(((x)*(7))*((x)+(8)))))*((x)*((6)*(x))))/(x))-(x)),((((((8)*(5))+((9)*((2)*((x)*(3)))))-(((((8)/(0))+(3))/((9)+((0)-(6))))+((6)-((5)-((6)/(2))))))*(((1)*(x))-(8)))-(x)),5*x*x*x,3
47,-0.9462899200921482,0.34247208285020453,-0.8721013704281555,0.6522556827306183,StrategyReplaceBranchXR|StrategyReplaceBranchXR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyReplaceBranchXR,StrategyAddTreeWithAdd,46,46,82498.11428571428,82498.11428571428,(((((((9)*(8))*(4))*(4))*(((5)-((6)+(7)))*(((4)+(1))*(6))))/(x))-(x)),((((((2)+((8)-(9)))-((9)*((9)-(4))))*(((((3)+(x))-(6))+(0))*(((4)+((2)/(6)))+(((x)-(7))/((x)-(x))))))*((6)/(((2)*(1))*(1))))-(x)),5*x*x*x,3
48,-0.9612144802093425,0.2104991121462884,-0.865124763445029,0.3862489416505125,StrategyMutateNonTerminalR|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithAdd|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,46,47,184812.8,184812.8,(((((((4)*(5))*(8))*((4)*(((2)+(9))-((x)*(9)))))*((x)*(x)))/(x))-(x)),((((((4)-(x))*((((1)+(x))/(9))-((4)+((6)+(7)))))*((((x)-(8))-(0))/(((4)+((3)*(6)))+(((3)-(7))-(x)))))*((4)/(0)))-(x)),5*x*x*x,3
49,-0.9619931038787263,0.24425657226259787,-0.9276113889216843,0.6098764311855792,StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithMult,48,48,48822.08888888888,48822.08888888888,(((((5)*((8)*(4)))*((7)*((2)*(((((7)-(1))+(x))*(9))-(8)))))/(x))-(x)),(((((((3)+(0))*((2)+((9)/(0))))*((0)*((4)*((x)-(7)))))+(((4)+(6))-((((4)*(9))+(0))-(((3)*(5))/(((5)-(6))-((0)/(3)))))))*(x))-(x)),5*x*x*x,3
50,-0.9666716227671825,0.1714635692182538,-0.9298604675980586,0.4015857095455343,StrategyMutateNonTerminalR|StrategyReplaceBranchXR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyDivXD|StrategySubXD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyMultXD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySubXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,49,49,46992,46992,((((x)*((7)*(7)))*((6)*((6)-(6))))*(((x)+(x))*((1)*((3)/((x)-(x)))))),(((((3)+(9))-((8)-((8)*(7))))-(((4)/((3)-(6)))*((3)+((6)*(5)))))+((((6)-(4))*((8)/((9)-(6))))+(((x)*(8))/((x)-((x)*((x)-(x))))))),5*x*x*x,3
1,-0.9163784803842414,0.16668993818160147,-0.5825196426274504,0.5018355022356831,StrategySkipD|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult|StrategyAddXD|StrategyMultXD|StrategyMultXD|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddRandomSubTreeR,StrategyAddXD|StrategyDivXD|StrategyDivXD|StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyAddTreeWithAdd|StrategySkipD|StrategyAddTreeWithDiv|StrategyAddXD,StrategyMultXD,StrategyDivXD,0,0,800002.5,800002.5,((((((((9)*(8))*(8))*(((0)/(5))+(9)))*(x))+(x))*((0)-(4)))*(x)),((((((6)-(0))/((6)/(0)))/(x))/((7)+(9)))+(x)),5*x*x*x,4
2,-0.8595913805672775,0.15616584903115244,-0.3420161405713811,0.4975791866172547,StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyMutateTerminalR|StrategyAddToLeafR|StrategySkipD|StrategyAddRandomSubTreeR|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyAddTreeWithAdd,StrategySkipD|StrategyAddTreeWithDiv|StrategyReplaceBranchR|StrategyAddTreeWithDiv|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyDivXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyMutateTerminalR,StrategyAddTreeWithDiv,1,1,1199110,1199110,(((((9)*(1))*(7))*((8)+(3)))*((((x)*(x))*(9))*(5))),(((3)-((x)/(0)))-((x)*(5))),5*x*x*x,4
3,-0.821343377143633,0.06651721327746385,0.09637075065791874,0.3943624859642688,StrategyMultXD|StrategyMultXD|StrategyAddTreeWithMult|StrategySkipD|StrategyMultXD|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategyMutateTerminalR|StrategyMutateTerminalR|StrategyMultXD|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyDivXD|StrategyMutateNonTerminalR|StrategyDivXD|StrategyAddTreeWithDiv,StrategyMultXD,StrategyMutateTerminalR,2,1,311597275,311597275,(((((((5)*(x))*((x)*((8)-(1))))*((9)*(x)))*((x)*(5)))*(x))*(x)),((((((4)*((((4)*(3))*(7))-((0)+(8))))*((4)+((1)/(x))))*(x))/((7)/(0)))/(x)),5*x*x*x,4
4,-0.688613539290271,-0.07338415943532543,0.3738377727919775,0.33221786116581464,StrategyMultXD|StrategyMultXD|StrategyAddTreeWithMult|StrategySkipD|StrategyMultXD|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategySkipD|StrategyDivXD|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyAddTreeWithAdd|StrategySkipD|StrategyAddTreeWithDiv|StrategyAddXD,StrategyMultXD,StrategyDivXD,2,3,189925367.5,189925367.5,(((((((5)*(x))*(((8)*(8))*(x)))*((x)*((8)-(5))))*(x))*(x))*(x)),(((((5)*(((x)/(0))+(4)))-(5))/(x))+(x)),5*x*x*x,4
5,-0.5744924330924958,-0.02352653179931884,0.27844183803212114,0.2776806726421827,StrategyMultXD|StrategyMultXD|StrategyAddTreeWithMult|StrategySkipD|StrategyMultXD|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyDivXD|StrategySubXD|StrategyAddTreeWithMult|StrategySubXD|StrategyAddTreeWithAdd,StrategyMultXD,StrategyDivXD,2,4,357738012.5,357738012.5,(((((((5)*(x))*((9)*((8)-((6)*(8)))))*(x))*((9)*(x)))*(x))*(x)),((((((5)*(7))/((9)-(4)))/(((x)+(6))*(0)))-(x))-(x)),5*x*x*x,4
6,-0.5324682681492972,-0.007756634173061189,0.3252365878169455,0.3037782891749816,StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithMult|StrategySkipD|StrategyMultXD|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategySkipD|StrategyDivXD|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyAddTreeWithAdd|StrategySkipD|StrategyAddTreeWithDiv|StrategyAddXD,StrategyMutateTerminalR,StrategyDivXD,5,3,7155472.5,7155472.5,((((((5)*((x)+(4)))*((x)*(((x)*(x))*((1)-(6)))))+(x))*(x))*(x)),((((((((5)*((6)+(8)))*((x)*((x)*((5)/(0)))))-(((2)+(1))/(((1)+(5))*((5)*(x)))))/(x))/(x))/(x))+(x)),5*x*x*x,4
7,-0.6960206314500852,0.1342486961475009,0.05364950145960701,0.38394213021024926,StrategyMultXD|StrategyMultXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddTreeWithAdd|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategySkipD|StrategyAddTreeWithDiv|StrategyReplaceBranchR|StrategyAddTreeWithSub|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyAddTreeWithAdd|StrategySkipD|StrategyAddTreeWithDiv|StrategyAddToLeafR,StrategyMultXD,StrategySkipD,6,6,70221563.5,70221563.5,((((((5)*(x))*((((4)*(9))*((4)+((3)*(6))))*(x)))*(x))*((8)-(1)))*(x)),((((((9)-(6))-(1))*(2))/(((3)/(0))+((1)-((2)+(0)))))/(x)),5*x*x*x,4
8,-0.8022223898628384,0.19280771342145597,-0.2772403080714096,0.4506413116731175,StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithMult|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddXD|StrategySubXD|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategyAddTreeWithDiv,StrategyAddTreeWithAdd,StrategyAddTreeWithMult,7,7,913440,913440,((((((2)+((7)*((8)-(2))))*(x))*(((6)+(6))*((2)+(7))))+(x))*((7)*(5))),((((((((7)/((5)*(x)))+(7))-(((0)*(1))*((6)+(x))))+((4)+(((9)/(0))-(4))))/(x))+(x))-(x)),5*x*x*x,4
9,-0.7477868582439603,0.1645422782288964,-0.08427102679449903,0.3248089830506557,StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithMult|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyAddXD,StrategyAddTreeWithAdd,StrategyDivXD,8,8,2006251.5,2006251.5,(((((5)*((4)+((9)-(0))))*((6)*(((8)*(9))*((8)+(5)))))+(8))*(x)),(((((((((9)+(1))*((0)+(2)))*((x)-((8)+(5))))+((x)/((2)-(((2)/(0))+(x)))))-(x))/(x))+(x))+(x)),5*x*x*x,4
10,-0.8056266577936834,0.24471997542612275,-0.11505671253718457,0.41900004740727415,StrategyMultXD|StrategyMultXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddTreeWithAdd|StrategyAddRandomSubTreeR|StrategyAddToLeafR|StrategyMutateTerminalR|StrategyMultXD|StrategyMutateTerminalR,StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddXD|StrategyAddTreeWithAdd|StrategyDivXD|StrategyAddTreeWithDiv|StrategyAddXD,StrategyMultXD,StrategyAddTreeWithDiv,9,9,24029995,24029995,((((((7)*((2)+(9)))*(((x)+(6))*((9)*(5))))*(x))*((4)+(9)))*(x)),(((((((((x)/(1))*(x))+((x)*((x)-((x)/(0)))))-(((0)-((0)-(5)))*(((2)+(0))*((9)/(x)))))/(x))+(x))/(x))+(x)),5*x*x*x,4
11,-0.6797138251689789,0.20367809467271686,0.4942112368103402,0.3984667271783999,StrategyMultXD|StrategyMultXD|StrategyAddTreeWithMult|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyMultXD|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyMultXD|StrategyMutateTerminalR|StrategyAddTreeWithDiv,StrategyMultXD,StrategyAddTreeWithDiv,10,10,439927713.5,439927713.5,((((((((((x)*(9))*(x))-(8))+(x))*(x))*((x)*(x)))*(x))*((9)*((1)-(4))))*(x)),(((((((x)*(6))*((4)-(((4)-((x)+(3)))*(x))))*((x)+((x)/((6)+((2)/((4)-(2)))))))/((9)/(0)))/(x))*(x)),5*x*x*x,4
12,-0.8222932233229961,0.2236949332020533,-0.16881148267709167,0.4640427890580427,StrategyMultXD|StrategyAddXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategySkipD|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithDiv|StrategyAddXD,StrategyMultXD,StrategyDivXD,11,11,8355011.5,8355011.5,(((((((x)-((7)*(9)))*((x)*(7)))*((x)*(1)))*(x))*(x))*(x)),((((((((7)-(9))+(((2)/(0))*((x)*(x))))-(((((0)+(4))/(3))-((8)-(7)))/((9)*((8)*(2)))))/((8)*(3)))/(x))*(x))+(x)),5*x*x*x,4
13,-0.8409782318374741,0.25950914363053745,0.049571953442208536,0.4523023485810194,StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithMult|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddRandomSubTreeR|StrategyAddToLeafR|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategySkipD|StrategyDivXD|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyDivXD|StrategySubXD|StrategyDivXD|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyDivXD,12,12,8807326,8807326,((((((8)+(5))*(x))*((x)*((8)*((((5)*(9))*(6))+((2)+(8))))))+(x))*(x)),(((((((((5)*((x)-(0)))*((x)+((x)-(7))))-((((7)/(7))+(x))*((x)/((0)*((x)/(5))))))/((3)*(x)))/(x))/(x))-(x))/(x)),5*x*x*x,4
14,-0.9033017823522179,0.20818356213768935,-0.5960078325799156,0.3155870019527494,StrategySubXD|StrategyMultXD|StrategyAddTreeWithMult|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithMult|StrategyReplaceBranchR|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyDivXD|StrategyDivXD|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyDivXD|StrategySubXD|StrategyDivXD|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyDivXD,13,13,665450.5,665450.5,(((((5)*(x))*((x)*((5)*(((9)*(8))+((5)*(1))))))-(x))*((3)+((3)*(2)))),(((((((((x)*(((x)+(0))+(x)))+((x)*((x)*((0)/(2)))))-(((x)+(x))/(((4)/(1))-((6)*(5)))))/(x))/(x))/(x))-(x))/((7)/(0))),5*x*x*x,4
15,-0.8490630841936208,0.27614458623008586,-0.34401280856794775,0.4519832390955815,StrategySubXD|StrategyMultXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategySkipD|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyDivXD|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddXD|StrategySubXD|StrategySkipD|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategyMultXD,StrategyAddTreeWithDiv,14,14,2768254.5,2768254.5,((((((((9)*(0))-(x))*(x))*((x)*((2)*((2)-(9)))))*(x))*(x))*(x)),((((8)*((0)*((3)/(x))))+(x))-((8)/(0))),5*x*x*x,4
16,-0.8149074463634122,0.2550707273430131,0.3632160925287634,0.45414888734892445,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithMult|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddRandomSubTreeR|StrategyMutateTerminalR|StrategyAddTreeWithMult|StrategyMultXD|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddXD|StrategySubXD|StrategyDivXD|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyAddTreeWithDiv,15,15,90095087.5,90095087.5,((((((9)+(6))*(x))*(((1)+((8)*(9)))*((8)*(((4)*(7))+(6)))))*(x))*(x)),((((((7)*(1))/((8)+(7)))/((9)/(0)))-(x))/((x)/(6))),5*x*x*x,4
17,-0.866909671302188,0.3021729428168045,-0.2094443035277093,0.44117835798325417,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyAddTreeWithAdd|StrategyDivXD|StrategyMutateTerminalR|StrategyAddTreeWithMult|StrategyMultXD|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyDivXD|StrategyDivXD|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyDivXD|StrategySubXD|StrategyDivXD|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategyAddTreeWithMult,StrategyDivXD,16,16,14782487.5,14782487.5,(((((((8)*(8))*((7)*(5)))*((x)*(5)))*(((6)*(4))*((4)+(6))))/(x))*(x)),(((((((1)+(6))*((1)+((4)-(2))))/(x))/(((x)/(6))/(0)))+(x))-(x)),5*x*x*x,4
18,-0.8537374714537951,0.31674758391925184,-0.2089022074093128,0.5120648441627387,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithMult|StrategyMutateNonTerminalR|StrategyMutateNonTerminalR|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMultXD|StrategyAddTreeWithMult,StrategyAddTreeWithDiv|StrategyDivXD|StrategyDivXD|StrategyReplaceBranchR|StrategyAddRandomSubTreeR|StrategyAddXD|StrategySubXD|StrategySkipD|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategyMultXD,StrategyAddTreeWithDiv,17,17,1061775.5,1061775.5,(((((5)*(8))*(((3)-(x))*((9)*(((1)*(x))+((9)-(2))))))*(x))*(x)),((((((7)-((8)+(2)))/(x))/(x))/((4)/((0)/(x))))-(x)),5*x*x*x,4
